0.000029, 0.005828, 10
0.000085, 0.005569, 10
0.000347, 0.026224, 10
0.000813, 0.046620, 10
0.001542, 0.072844, 10
0.002591, 0.104895, 10
0.004018, 0.142774, 10
0.005883, 0.186480, 10
0.008243, 0.236014, 10
0.011157, 0.291375, 10
0.014683, 0.352564, 10
0.018879, 0.419580, 10
0.023774, 0.489510, 10
0.029368, 0.559441, 10
0.035662, 0.629371, 10
0.042655, 0.699301, 10
0.050347, 0.769231, 10
0.058739, 0.839161, 10
0.067830, 0.909091, 10
0.077620, 0.979021, 10
0.088109, 1.048951, 10
0.099298, 1.118881, 10
0.111186, 1.188811, 10
0.123774, 1.258741, 10
0.137060, 1.328671, 10
0.151046, 1.398601, 10
0.165732, 1.468531, 10
0.181116, 1.538462, 10
0.197200, 1.608392, 10
0.213983, 1.678322, 10
0.231466, 1.748252, 10
0.249648, 1.818182, 10
0.268529, 1.888112, 10
0.288109, 1.958042, 10
0.308389, 2.027972, 10
0.329368, 2.097902, 10
0.351046, 2.167832, 10
0.373424, 2.237762, 10
0.396501, 2.307692, 10
0.420277, 2.377622, 10
0.444753, 2.447552, 10
0.469927, 2.517483, 10
0.495802, 2.587413, 10
0.522375, 2.657343, 10
0.549648, 2.727273, 10
0.577620, 2.797203, 10
0.606291, 2.867133, 10
0.635662, 2.937063, 10
0.665732, 3.006993, 10
0.696501, 3.076923, 10
0.727969, 3.146853, 10
0.760137, 3.216783, 10
0.793004, 3.286713, 10
0.826571, 3.356643, 10
0.860837, 3.426573, 10
0.895802, 3.496503, 10
0.931466, 3.566434, 10
0.967830, 3.636364, 10
1.004893, 3.706294, 10
1.042655, 3.776224, 10
1.081116, 3.846154, 10
1.120277, 3.916084, 10
1.160137, 3.986014, 10
1.200697, 4.055944, 10
1.241955, 4.125874, 10
1.283913, 4.195804, 10
1.326571, 4.265734, 10
1.369927, 4.335664, 10
1.413983, 4.405594, 10
1.458739, 4.475524, 10
1.504193, 4.545455, 10
1.550347, 4.615385, 10
1.597200, 4.685315, 10
1.644753, 4.755245, 10
1.693004, 4.825175, 10
1.741955, 4.895105, 10
1.791606, 4.965035, 10
1.841955, 5.034965, 10
1.893004, 5.104895, 10
1.944753, 5.174825, 10
1.997200, 5.244755, 10
2.050347, 5.314685, 10
2.104193, 5.384615, 10
2.158739, 5.454545, 10
2.213983, 5.524476, 10
2.269927, 5.594406, 10
2.326571, 5.664336, 10
2.383913, 5.734266, 10
2.441955, 5.804196, 10
2.500697, 5.874126, 10
2.560137, 5.944056, 10
2.620277, 6.013986, 10
2.681116, 6.083916, 10
2.742655, 6.153846, 10
2.804893, 6.223776, 10
2.867830, 6.293706, 10
2.931466, 6.363636, 10
2.995802, 6.433566, 10
3.060837, 6.503497, 10
3.126571, 6.573427, 10
3.193004, 6.643357, 10
3.260137, 6.713287, 10
3.327969, 6.783217, 10
3.396501, 6.853147, 10
3.465732, 6.923077, 10
3.535662, 6.993007, 10
3.606291, 7.062937, 10
3.677620, 7.132867, 10
3.749648, 7.202797, 10
3.822375, 7.272727, 10
3.895802, 7.342657, 10
3.969927, 7.412587, 10
4.044753, 7.482517, 10
4.120277, 7.552448, 10
4.196501, 7.622378, 10
4.273424, 7.692308, 10
4.351046, 7.762238, 10
4.429368, 7.832168, 10
4.508389, 7.902098, 10
4.588109, 7.972028, 10
4.668529, 8.041958, 10
4.749648, 8.111888, 10
4.831466, 8.181818, 10
4.913983, 8.251748, 10
4.997200, 8.321678, 10
5.081116, 8.391608, 10
5.165732, 8.461538, 10
5.251046, 8.531469, 10
5.337060, 8.601399, 10
5.423774, 8.671329, 10
5.511186, 8.741259, 10
5.599298, 8.811189, 10
5.688109, 8.881119, 10
5.777620, 8.951049, 10
5.867830, 9.020979, 10
5.958739, 9.090909, 10
6.050347, 9.160839, 10
6.142655, 9.230769, 10
6.235662, 9.300699, 10
6.329368, 9.370629, 10
6.423774, 9.440559, 10
6.518879, 9.510490, 10
6.614683, 9.580420, 10
6.711157, 9.647436, 10
6.808243, 9.708625, 10
6.905883, 9.763986, 10
7.004018, 9.813520, 10
7.102591, 9.857226, 10
7.201542, 9.895105, 10
7.300813, 9.927156, 10
7.400347, 9.953380, 10
7.500085, 9.973776, 10
7.599968, 9.988345, 10
7.699939, 9.997086, 10
7.799939, 10.000000, 10
7.899939, 10.000000, 10
7.999939, 10.000000, 10
8.099939, 10.000000, 10
8.199939, 10.000000, 10
8.299939, 10.000000, 10
8.399939, 10.000000, 10
8.499916, 9.997669, 10
8.599817, 9.990093, 10
8.699584, 9.976690, 10
8.799158, 9.957459, 10
8.898482, 9.932401, 10
8.997497, 9.901515, 10
9.091983, 9.448552, 10
9.187417, 9.543380, 10
9.283768, 9.635155, 10
9.380953, 9.718464, 10
9.478888, 9.793536, 10
9.577494, 9.860576, 10
9.676716, 9.922204, 10
9.776534, 9.981795, 10
9.876938, 10.040391, 10
9.977922, 10.098416, 10
10.079485, 10.156274, 10
10.181628, 10.214351, 10
10.284359, 10.273018, 10
10.387685, 10.332631, 10
10.491620, 10.393530, 10
10.596181, 10.456045, 10
10.701385, 10.520492, 10
10.807257, 10.587173, 10
10.913821, 10.656377, 10
11.021105, 10.728376, 10
11.129139, 10.803426, 10
11.237957, 10.881759, 10
11.347592, 10.963584, 10
11.458083, 11.049082, 10
11.569467, 11.138396, 10
11.681784, 11.231632, 10
11.795072, 11.328843, 10
11.909372, 11.430027, 10
12.024723, 11.535112, 10
12.141163, 11.643949, 10
12.258726, 11.756298, 10
12.377444, 11.871817, 10
12.497344, 11.990047, 10
12.618448, 12.110402, 10
12.740770, 12.232156, 10
12.864314, 12.354432, 10
12.989076, 12.476196, 10
13.115039, 12.596251, 10
13.242171, 12.713244, 10
13.370428, 12.825664, 10
13.499747, 12.931869, 10
13.630048, 13.030098, 10
13.761233, 13.118514, 10
13.893185, 13.195238, 10
14.025769, 13.258404, 10
14.158831, 13.306214, 10
14.292201, 13.336996, 10
14.425694, 13.349272, 10
14.559112, 13.341812, 10
14.692249, 13.313687, 10
14.824892, 13.264309, 10
14.956827, 13.193462, 10
15.087840, 13.101308, 10
15.217724, 12.988382, 10
15.346279, 12.855568, 10
15.473320, 12.704064, 10
15.598673, 12.535328, 10
15.722183, 12.351024, 10
15.843713, 12.152959, 10
15.963143, 11.943020, 10
16.080374, 11.723120, 10
16.195326, 11.495145, 10
16.307935, 11.260907, 10
16.418156, 11.022113, 10
16.525959, 10.780340, 10
16.631330, 10.537015, 10
16.734264, 10.293407, 10
16.834770, 10.050626, 10
16.932866, 9.809624, 10
17.028578, 9.571202, 10
17.121938, 9.336024, 10
17.212985, 9.104621, 10
17.301759, 8.877410, 10
17.388306, 8.654707, 10
17.472673, 8.436736, 10
17.554910, 8.223645, 10
17.635065, 8.015514, 10
17.713188, 7.812370, 10
17.789330, 7.614194, 10
17.863540, 7.420928, 10
17.935865, 7.232485, 10
18.006352, 7.048755, 10
18.075048, 6.869607, 10
18.141997, 6.694900, 10
18.207242, 6.524482, 10
18.270824, 6.358193, 10
18.332783, 6.195872, 10
18.393156, 6.037355, 10
18.451981, 5.882479, 10
18.509292, 5.731081, 10
18.565122, 5.583004, 10
18.619503, 5.438092, 10
18.672465, 5.296194, 10
18.724036, 5.157166, 10
18.774245, 5.020865, 10
18.823117, 4.887157, 10
18.870676, 4.755913, 10
18.916946, 4.627007, 10
18.961949, 4.500321, 10
19.005706, 4.375741, 10
19.048238, 4.253159, 10
19.089563, 4.132473, 10
19.129699, 4.013583, 10
19.168662, 3.896397, 10
19.206471, 3.780825, 10
19.243139, 3.666784, 10
19.278680, 3.554192, 10
19.313110, 3.442973, 10
19.346441, 3.333055, 10
19.378684, 3.224369, 10
19.409853, 3.116849, 10
19.439957, 3.010432, 10
19.469008, 2.905060, 10
19.497015, 2.800674, 10
19.523987, 2.697222, 10
19.549933, 2.594653, 10
19.574863, 2.492916, 10
19.598782, 2.391965, 10
19.621700, 2.291755, 10
19.643622, 2.192244, 10
19.664556, 2.093390, 10
19.684508, 1.995154, 10
19.703483, 1.897499, 10
19.721486, 1.800388, 10
19.738524, 1.703787, 10
19.754601, 1.607662, 10
19.769721, 1.511980, 10
19.783888, 1.416711, 10
19.797106, 1.321824, 10
19.809379, 1.227290, 10
19.820710, 1.133081, 10
19.831102, 1.039169, 10
19.840557, 0.945528, 10
19.849078, 0.852130, 10
19.856668, 0.758951, 10
19.863327, 0.665966, 10
19.869059, 0.573149, 10
19.873894, 0.483556, 10
19.877904, 0.401007, 10
19.881167, 0.326240, 10
19.883759, 0.259231, 10
19.885759, 0.199959, 10
19.887243, 0.148408, 10
19.888288, 0.104566, 10
19.888973, 0.068424, 10
19.889372, 0.039976, 10
19.889565, 0.019219, 10
19.889626, 0.006150, 10
19.889634, 0.000769, 10
19.889634, 0.000000, 10
