0.000029, 0.005714, 10
0.000131, 0.010277, 10
0.000458, 0.032697, 10
0.001040, 0.058130, 10
0.001948, 0.090831, 10
0.003256, 0.130803, 10
0.005036, 0.178050, 10
0.007326, 0.228942, 10
0.010124, 0.279849, 10
0.013432, 0.330776, 10
0.017249, 0.381724, 10
0.021576, 0.432699, 10
0.026413, 0.483702, 10
0.031761, 0.534738, 10
0.037619, 0.585810, 10
0.043988, 0.636920, 10
0.050869, 0.688073, 10
0.058261, 0.739271, 10
0.066167, 0.790518, 10
0.074585, 0.841816, 10
0.083517, 0.893169, 10
0.092962, 0.944580, 10
0.102923, 0.996051, 10
0.113399, 1.047585, 10
0.124391, 1.099186, 10
0.135899, 1.150856, 10
0.147925, 1.202596, 10
0.160469, 1.254411, 10
0.173532, 1.306302, 10
0.187115, 1.358271, 10
0.201218, 1.410320, 10
0.215843, 1.462452, 10
0.230989, 1.514668, 10
0.246659, 1.566969, 10
0.262853, 1.619358, 10
0.279571, 1.671835, 10
0.296815, 1.724401, 10
0.314585, 1.777057, 10
0.332884, 1.829804, 10
0.351710, 1.882641, 10
0.371066, 1.935569, 10
0.390952, 1.988588, 10
0.411368, 2.041696, 10
0.432317, 2.094893, 10
0.453799, 2.148178, 10
0.475815, 2.201548, 10
0.498365, 2.255001, 10
0.521450, 2.308535, 10
0.545071, 2.362147, 10
0.569230, 2.415833, 10
0.593926, 2.469590, 10
0.619160, 2.523411, 10
0.644933, 2.577293, 10
0.671245, 2.631230, 10
0.698097, 2.685215, 10
0.725490, 2.739242, 10
0.753423, 2.793302, 10
0.781897, 2.847387, 10
0.810911, 2.901488, 10
0.840467, 2.955596, 10
0.870564, 3.009700, 10
0.901202, 3.063788, 10
0.932381, 3.117849, 10
0.964099, 3.171869, 10
0.996358, 3.225835, 10
1.029155, 3.279732, 10
1.062491, 3.333545, 10
1.096363, 3.387258, 10
1.130772, 3.440853, 10
1.165715, 3.494312, 10
1.201191, 3.547618, 10
1.237198, 3.600750, 10
1.273735, 3.653689, 10
1.310799, 3.706413, 10
1.348388, 3.758900, 10
1.386500, 3.811129, 10
1.425131, 3.863077, 10
1.464278, 3.914720, 10
1.503938, 3.966034, 10
1.544108, 4.016996, 10
1.584784, 4.067580, 10
1.625961, 4.117761, 10
1.667637, 4.167516, 10
1.709805, 4.216818, 10
1.752461, 4.265644, 10
1.795601, 4.313968, 10
1.839219, 4.361766, 10
1.883309, 4.409014, 10
1.927866, 4.455688, 10
1.972883, 4.501766, 10
2.018355, 4.547226, 10
2.064276, 4.592047, 10
2.110638, 4.636208, 10
2.157435, 4.679691, 10
2.204660, 4.722478, 10
2.252305, 4.764551, 10
2.300364, 4.805897, 10
2.348829, 4.846502, 10
2.397693, 4.886353, 10
2.446947, 4.925441, 10
2.496585, 4.963756, 10
2.546598, 5.001291, 10
2.596978, 5.038042, 10
2.647718, 5.074005, 10
2.698810, 5.109177, 10
2.750245, 5.143559, 10
2.802017, 5.177153, 10
2.854117, 5.209961, 10
2.906537, 5.241989, 10
2.959269, 5.273242, 10
3.012306, 5.303729, 10
3.065641, 5.333458, 10
3.119265, 5.362440, 10
3.173172, 5.390686, 10
3.227354, 5.418209, 10
3.281804, 5.445022, 10
3.336516, 5.471138, 10
3.391481, 5.496572, 10
3.446695, 5.521340, 10
3.502149, 5.545457, 10
3.557839, 5.568939, 10
3.613757, 5.591800, 10
3.669897, 5.614057, 10
3.726255, 5.635725, 10
3.782823, 5.656820, 10
3.839596, 5.677356, 10
3.896570, 5.697347, 10
3.953738, 5.716806, 10
4.011095, 5.735747, 10
4.068637, 5.754182, 10
4.126358, 5.772120, 10
4.184254, 5.789573, 10
4.242320, 5.806548, 10
4.300550, 5.823054, 10
4.358941, 5.839097, 10
4.417488, 5.854682, 10
4.476186, 5.869812, 10
4.535031, 5.884490, 10
4.594018, 5.898717, 10
4.653143, 5.912492, 10
4.712401, 5.925813, 10
4.771788, 5.938676, 10
4.831299, 5.951075, 10
4.890929, 5.963004, 10
4.950673, 5.974455, 10
5.010528, 5.985415, 10
5.070486, 5.995875, 10
5.130544, 6.005820, 10
5.190697, 6.015234, 10
5.250938, 6.024102, 10
5.311233, 6.029490, 10
5.371518, 6.028545, 10
5.431732, 6.021375, 10
5.491813, 6.008084, 10
5.551701, 5.988780, 10
5.611336, 5.963568, 10
5.670662, 5.932556, 10
5.729648, 5.898650, 10
5.788295, 5.864678, 10
5.846601, 5.830619, 10
5.904566, 5.796451, 10
5.962187, 5.762153, 10
6.019464, 5.727706, 10
6.076395, 5.693090, 10
6.132978, 5.658287, 10
6.189211, 5.623279, 10
6.245091, 5.588050, 10
6.300617, 5.552586, 10
6.355786, 5.516871, 10
6.410595, 5.480895, 10
6.465041, 5.444648, 10
6.519123, 5.408122, 10
6.572836, 5.371311, 10
6.626178, 5.334212, 10
6.679146, 5.296825, 10
6.731738, 5.259154, 10
6.783950, 5.221203, 10
6.835780, 5.182983, 10
6.887225, 5.144507, 10
6.938283, 5.105795, 10
6.987611, 4.932891, 10
7.035882, 4.827077, 10
7.084095, 4.821253, 10
7.132253, 4.815857, 10
7.180362, 4.810904, 10
7.228426, 4.806409, 10
7.276450, 4.802386, 10
7.324439, 4.798846, 10
7.372397, 4.795801, 10
7.420329, 4.793262, 10
7.468242, 4.791238, 10
7.516125, 4.788288, 10
7.563946, 4.782140, 10
7.611666, 4.771968, 10
7.659243, 4.757771, 10
7.706639, 4.739543, 10
7.753812, 4.717270, 10
7.800721, 4.690933, 10
7.847341, 4.661958, 10
7.893667, 4.632602, 10
7.939703, 4.603673, 10
7.985455, 4.575148, 10
8.030925, 4.547003, 10
8.076117, 4.519215, 10
8.121034, 4.491758, 10
8.165681, 4.464608, 10
8.210058, 4.437741, 10
8.254169, 4.411133, 10
8.298017, 4.384760, 10
8.341603, 4.358599, 10
8.384929, 4.332625, 10
8.427997, 4.306818, 10
8.470809, 4.281154, 10
8.513365, 4.255613, 10
8.555667, 4.230174, 10
8.597715, 4.204816, 10
8.639510, 4.179520, 10
8.681053, 4.154268, 10
8.722343, 4.129043, 10
8.763381, 4.103826, 10
8.804168, 4.078603, 10
8.844701, 4.053358, 10
8.884982, 4.028076, 10
8.925009, 4.002745, 10
8.964783, 3.977350, 10
9.004302, 3.951881, 10
9.043565, 3.926326, 10
9.082572, 3.900674, 10
9.121321, 3.874917, 10
9.159811, 3.849044, 10
9.198042, 3.823049, 10
9.236011, 3.796923, 10
9.273718, 3.770659, 10
9.311160, 3.744251, 10
9.348337, 3.717694, 10
9.385247, 3.690983, 10
9.421888, 3.664113, 10
9.458259, 3.637079, 10
9.494358, 3.609879, 10
9.530183, 3.582509, 10
9.565732, 3.554968, 10
9.601005, 3.527252, 10
9.635998, 3.499360, 10
9.670711, 3.471290, 10
9.705142, 3.443042, 10
9.739288, 3.414614, 10
9.773148, 3.386006, 10
9.806720, 3.357219, 10
9.840003, 3.328251, 10
9.872994, 3.299104, 10
9.905691, 3.269778, 10
9.938094, 3.240274, 10
9.970200, 3.210592, 10
10.002007, 3.180734, 10
10.033514, 3.150701, 10
10.064719, 3.120494, 10
10.095621, 3.090115, 10
10.126216, 3.059565, 10
10.156505, 3.028847, 10
10.186484, 2.997962, 10
10.216153, 2.966912, 10
10.245510, 2.935700, 10
10.274554, 2.904326, 10
10.303282, 2.872794, 10
10.331693, 2.841105, 10
10.359785, 2.809262, 10
10.387558, 2.777268, 10
10.415009, 2.745123, 10
10.442138, 2.712832, 10
10.468941, 2.680395, 10
10.495420, 2.647816, 10
10.521571, 2.615097, 10
10.547393, 2.582240, 10
10.572885, 2.549247, 10
10.598047, 2.516122, 10
10.622875, 2.482867, 10
10.647370, 2.449483, 10
10.671530, 2.415973, 10
10.695353, 2.382341, 10
10.718839, 2.348587, 10
10.741986, 2.314715, 10
10.764794, 2.280727, 10
10.787260, 2.246624, 10
10.809384, 2.212411, 10
10.831165, 2.178088, 10
10.852601, 2.143658, 10
10.873693, 2.109124, 10
10.894438, 2.074487, 10
10.914835, 2.039750, 10
10.934884, 2.004915, 10
10.954584, 1.969985, 10
10.973934, 1.934961, 10
10.992932, 1.899845, 10
11.011579, 1.864641, 10
11.029872, 1.829349, 10
11.047812, 1.793972, 10
11.065397, 1.758512, 10
11.082627, 1.722971, 10
11.099500, 1.687351, 10
11.116017, 1.651655, 10
11.132175, 1.615883, 10
11.147976, 1.580039, 10
11.163417, 1.544123, 10
11.178498, 1.508138, 10
11.193219, 1.472086, 10
11.207579, 1.435969, 10
11.221577, 1.399789, 10
11.235212, 1.363546, 10
11.248485, 1.327245, 10
11.261394, 1.290885, 10
11.273938, 1.254469, 10
11.286118, 1.217998, 10
11.297933, 1.181476, 10
11.309382, 1.144902, 10
11.320465, 1.108279, 10
11.331181, 1.071609, 10
11.341530, 1.034893, 10
11.351511, 0.998133, 10
11.361125, 0.961332, 10
11.370369, 0.924489, 10
11.379246, 0.887608, 10
11.387752, 0.850689, 10
11.395890, 0.813735, 10
11.403657, 0.776746, 10
11.411054, 0.739725, 10
11.418081, 0.702674, 10
11.424737, 0.665593, 10
11.431022, 0.628485, 10
11.436936, 0.591351, 10
11.442477, 0.554192, 10
11.447648, 0.517011, 10
11.452446, 0.479808, 10
11.456871, 0.442586, 10
11.460925, 0.405345, 10
11.464606, 0.368088, 10
11.467914, 0.330816, 10
11.470849, 0.293530, 10
11.473412, 0.256233, 10
11.475601, 0.218925, 10
11.477417, 0.181607, 10
11.478860, 0.144283, 10
11.479946, 0.108647, 10
11.480720, 0.077369, 10
11.481234, 0.051423, 10
11.481542, 0.030810, 10
11.481698, 0.015530, 10
11.481753, 0.005584, 10
11.481763, 0.000972, 10
11.481763, 0.000000, 10
